time_stamp,vehicle_pos,vehicle_pos.1,vehicle_pos.2,vehicle_pos.3,vehicle_pos.4,vehicle_pos.5,vehicle_pos.6,vehicle_pos.7,vehicle_pos.8,vehicle_pos.9,vehicle_pos.10,vehicle_pos.11,vehicle_pos.12,vehicle_pos.13,vehicle_pos.14,vehicle_pos.15,vehicle_pos.16,vehicle_pos.17,vehicle_pos.18,vehicle_pos.19
212,2594.74,1510.03,2097.6,2653.65,2192.7,549.59,2235.52,969.81,1350.45,715.32,2437.58,1935.89,2059.52,2493.93,1494.52,1109.3,769.54,1180.84,1118.28,2366.9
213,2607.74,1516.95,2108.5,2666.67,2204.1,551.98,2246.65,974.62,1358.34,719.34,2450.71,1946.61,2070.95,2509.3,1503.69,1115.83,773.97,1187.98,1126.07,2383.09
214,2619.51,1524.17,2119.12,2680.28,2215.43,554.98,2258.63,979.25,1365.88,723.34,2464.3,1957.88,2082.26,2524.29,1512.72,1123.06,778.58,1194.89,1132.83,2400.19
215,2631.84,1531.31,2129.91,2694.24,2226.98,557.32,2270.42,983.7,1373.28,727.33,2478.36,1968.42,2093.76,2539.33,1522.21,1129.35,783.66,1202.8,1140.03,2416.4
216,2644.23,1538,2140.09,2707.68,2237.6,560.13,2282.31,988.86,1380.01,731.02,2491.83,1979,2105.94,2554.62,1532.2,1136.43,788.06,1210.72,1147.24,2433.31
217,2657.06,1545.63,2149.91,2721.23,2249.33,562.95,2294.08,994.39,1387.19,735.38,2505.04,1990.51,2117.91,2569.66,1541.69,1143.24,793.15,1218.26,1154.08,2449.62
218,2669.27,1553.54,2160.38,2734.39,2260.21,565.11,2305.94,999.35,1394.81,739.1,2518.92,2001.22,2129.82,2584.11,1550.58,1149.77,797.8,1225.06,1161.1,2465.51
219,2681.28,1560.16,2170.11,2747.91,2271.81,568.19,2317.15,1004.18,1402.46,743.14,2532.09,2012.2,2141.63,2599.36,1559.85,1156.95,802.07,1232.17,1167.99,2481.9
220,2694.08,1566.78,2180.43,2761.4,2283.16,571.54,2329.13,1009.16,1409.72,747.39,2546.33,2023.51,2153.63,2613.99,1569.33,1163.77,807.05,1239.52,1174.97,2497.99
221,2706.8,1574.09,2190.82,2774.73,2294.18,574.09,2340.82,1013.96,1416.79,751.77,2559.35,2034.87,2164.88,2629.04,1579.33,1170.33,811.3,1246.72,1182.61,2514.92
222,2718.99,1581.27,2200.63,2787.44,2305.18,576.95,2352.91,1019.17,1423.73,755.07,2572.84,2045.51,2177.3,2644.56,1589.29,1177.12,815.9,1254.14,1190.19,2531.08
223,2730.75,1588.95,2210.57,2801.21,2316.36,580.32,2364.52,1024.65,1431.02,758.8,2586.9,2057.08,2188.94,2659.43,1599.08,1184.43,820.63,1261.33,1197.1,2548.05
224,2742.85,1596.23,2220.32,2814.74,2326.88,582.89,2375.72,1030.09,1438.45,763.16,2600.52,2068.26,2200.1,2674.51,1608.05,1190.71,825.92,1268.66,1204.69,2564.85
225,2755.38,1603.9,2230.1,2828.4,2337.8,585.36,2387.44,1035.48,1446.26,766.74,2613.65,2078.83,2211.59,2689.34,1617.06,1196.85,830.04,1276.11,1211.53,2581.4
226,2767.56,1611.67,2240.71,2842.35,2348.92,587.64,2398.75,1041.18,1453.56,771.19,2627.59,2089.83,2222.84,2704.99,1626.86,1203.45,835.26,1283.85,1218.61,2597.06
227,2779.69,1619.13,2250.69,2856.08,2360.64,590.17,2410.98,1046.48,1460.46,775.04,2640.78,2100.91,2234.97,2720.32,1636.11,1210.39,839.85,1290.67,1225.5,2612.04
228,2792.39,1626.11,2260.72,2868.86,2371.66,593.01,2422.9,1051.44,1468.3,779.43,2654.64,2111.83,2247.3,2735.78,1645.74,1217.05,844.53,1298.22,1232.99,2628.16
229,2804.33,1633.5,2271.38,2882.47,2382.33,596.37,2435.32,1056.18,1475.24,783.12,2668.71,2122.32,2258.57,2750.54,1655.56,1223.51,849.16,1305.97,1240.22,2644.79
230,2816.96,1640.82,2281.37,2895.64,2393.85,599.12,2447.32,1061.11,1482.38,787.26,2682.09,2133.79,2270.48,2765.22,1664.85,1229.9,854.4,1313.36,1247.36,2661.75
231,2829.85,1648.25,2292.15,2909.43,2405.23,601.93,2459.29,1066.53,1489.46,790.72,2696.33,2144.61,2282.85,2780.72,1674.58,1236.31,858.97,1320.56,1254.55,2678.84
232,2841.63,1655.48,2302.85,2923.09,2416.39,604.88,2471.62,1071.43,1496.3,794.99,2710.52,2155.84,2294.51,2795.77,1683.64,1242.85,864.25,1327.61,1261.81,2695.29
233,2854.09,1662.82,2313.37,2936.89,2428.04,608.28,2483.56,1076.47,1503.73,798.71,2723.93,2166.52,2306.26,2810.61,1692.52,1249.53,869.23,1335.3,1268.37,2711.51
234,2866.12,1669.75,2323.76,2950.27,2438.57,610.57,2494.96,1081.38,1511.02,802.86,2737.91,2177.4,2318.49,2825.21,1702.11,1256.38,874.28,1342.35,1275.8,2727.65
235,2878.57,1677.57,2333.55,2964.01,2449.41,613.79,2506.15,1086.53,1517.95,807.28,2751.17,2188.24,2330.52,2840.11,1712.06,1263.68,879.19,1350.14,1283.47,2743.92
236,2891.44,1685,2343.64,2977.4,2461.06,616.1,2517.43,1091.7,1525.72,810.66,2764.31,2199.02,2342.15,2855.61,1722.13,1270.28,883.76,1357.77,1290.84,2759.98
237,2903.42,1692.3,2354.29,2990.12,2472.64,619.31,2528.76,1097.32,1533.06,814.9,2778.51,2210.47,2354.61,2870.02,1731.34,1277.45,888.52,1365.75,1298.09,2775.94
238,2915.74,1699.69,2364.72,3003.24,2483.43,622.66,2540.07,1102,1540.84,818.18,2791.69,2221.48,2366.77,2884.98,1741.46,1284.18,893.5,1372.79,1305.88,2792.05
239,2928.37,1706.71,2375.2,3017.09,2494.36,625.52,2551.5,1107.61,1547.66,822.22,2804.75,2232.99,2378.11,2899.78,1751.21,1291.51,897.78,1379.86,1312.82,2808.53
240,2940.17,1714.36,2384.96,3031.03,2505.28,628.8,2562.84,1112.02,1555.06,825.86,2818.99,2243.78,2390.35,2913.57,1761.17,1298.57,902.93,1386.76,1319.62,2824.61
241,2953.03,1721.67,2395.34,3043.71,2516.4,631.65,2574.17,1116.75,1562.61,829.48,2832.32,2255.06,2401.96,2926.74,1770.39,1305.49,907.59,1393.86,1326.22,2840.67
242,2965.53,1729.55,2406.22,3057.36,2527.03,633.86,2586.2,1121.86,1569.54,832.98,2845.85,2266.03,2414.43,2942.25,1779.41,1312.64,911.69,1400.82,1333.76,2857.81
243,2977.25,1736.29,2416.14,3070.62,2537.9,636.85,2598.4,1127.02,1576.99,837,2860.12,2277.42,2426.81,2957.9,1788.43,1319.52,917.07,1408.47,1340.37,2874.19
244,2989.89,1743.49,2426.39,3084.47,2548.83,639.3,2609.88,1131.58,1584.47,841.09,2873.8,2288.48,2438.43,2973.34,1798.1,1326.24,921.89,1416.21,1347.91,2891.24
245,3001.93,1751.08,2436.65,3097.73,2560.19,641.65,2622.17,1136.36,1591.46,845.11,2887.21,2299.74,2450.75,2988.83,1808.08,1333.39,926.49,1423.59,1355.51,2907.3
246,3014.81,1758.19,2446.62,3111.07,2571.29,644.78,2634.56,1141.24,1599.05,849.53,2900.34,2310.78,2462.93,3004.02,1818.19,1340.7,931.5,1430.58,1362.58,2924.34
247,3027.65,1765.38,2456.8,3125.03,2582.22,647.77,2646.38,1146.15,1606.3,853.04,2914.42,2321.13,2475.33,3018.82,1828.1,1346.84,936.06,1438.22,1369.83,2940.65
248,3039.49,1772.11,2466.49,3138.58,2593.99,651.11,2658.79,1151.29,1613.82,857.33,2928.7,2331.6,2486.83,3033.24,1838.16,1353.24,940.7,1444.96,1376.4,2956.67
249,3051.31,1778.86,2476.88,3151.97,2604.51,653.7,2670.12,1155.94,1621.54,861.58,2941.98,2342.82,2499.13,3048.84,1847.68,1360.43,945.88,1452.72,1382.98,2972.57
250,3063.39,1786.35,2487.1,3165.59,2615.3,657.05,2682.17,1160.63,1629.16,865.25,2956.05,2353.54,2511.08,3063.58,1857.75,1367.2,950.37,1460.33,1389.9,2989.04
251,3075.55,1793.49,2497,3179.36,2625.98,659.96,2694.57,1165.17,1635.77,868.86,2970.21,2364.91,2522.5,3078.81,1867.09,1373.49,955.54,1467.29,1396.67,3006.11
252,3088.08,1800.15,2506.65,3192.13,2637.72,662.7,2706.23,1170.69,1642.79,873.02,2983.47,2375.23,2533.94,3093.87,1877.21,1379.78,960.18,1474.63,1403.88,3022.13
253,3100.71,1807.36,2516.36,3204.91,2649.41,665.25,2718.63,1175.84,1650.4,877.08,2997.17,2386.35,2546.2,3108.77,1886.73,1387,964.91,1482.36,1410.94,3039.25
254,3113.21,1814.01,2526.1,3218.48,2660.36,668.15,2730.03,1181.17,1658.25,881.23,3010.63,2397.92,2557.89,3124.08,1895.94,1393.43,970.26,1489.7,1418.74,3056.33
255,3125.58,1821.78,2536.62,3231.63,2670.94,670.51,2741.83,1186.38,1665.66,884.95,3023.91,2408.73,2569.57,3138.8,1905.28,1399.58,975.49,1496.76,1426.51,3072.45
256,3138.14,1829.58,2547.1,3244.4,2682.33,673.18,2753.49,1191.08,1672.51,888.5,3037.28,2419.83,2581.88,3154.18,1915.16,1406.6,980.83,1503.69,1433.72,3088.88
257,3150.87,1836.5,2558.01,3257.1,2693.58,676.23,2765.1,1195.63,1679.33,892.1,3051.18,2431.19,2593.24,3169.22,1924.01,1413.02,985.69,1510.61,1440.73,3105.27
258,3163.62,1843.32,2568.24,3271.05,2705.32,678.94,2777.03,1201.29,1686.16,896.05,3065.48,2442.6,2605.17,3184.27,1932.89,1419.65,990.92,1518.24,1447.28,3121.12
259,3175.39,1850.31,2579.02,3283.93,2716.17,681.39,2788.76,1206.74,1693.18,900.03,3079.74,2453.65,2617.24,3199.84,1942.71,1426.26,995.32,1525.18,1454.49,3137.42
260,3187.6,1857.71,2589.88,3296.78,2726.74,684.54,2801.08,1211.23,1699.98,903.62,3093.51,2464.1,2628.59,3214.85,1952.45,1433.02,1000.03,1532.64,1461.87,3153.35
261,3200.14,1865.41,2599.54,3310.06,2737.54,686.66,2812.52,1216.58,1706.84,907.36,3107.02,2475.52,2640.98,3230.39,1961.85,1440.42,1004.79,1539.92,1469.69,3170.44
262,3212.07,1872.25,2609.27,3323.87,2748.7,689.95,2824.37,1222.01,1714.02,911.65,3120.18,2485.86,2653.44,3244.92,1971.55,1447.07,1009.29,1547.36,1476.62,3187.21
263,3224.77,1879.36,2618.93,3337.33,2760.34,693.26,2835.95,1227.11,1720.63,915.5,3133.52,2496.61,2665.78,3259.75,1980.5,1453.55,1013.67,1554.53,1484.27,3203.42
264,3236.99,1886.49,2629.4,3350.41,2771.69,695.76,2847.9,1232.63,1727.6,919.86,3147,2507.99,2677.08,3274.51,1990.31,1460.13,1017.89,1561.35,1491.52,3220.05
265,3248.82,1893.86,2639.33,3363.16,2782.79,698.04,2860.12,1237.55,1734.43,924.34,3161.09,2519.51,2688.41,3289.11,1999.76,1467.54,1022.71,1568.6,1498.27,3236.59
266,3261.12,1900.52,2649.74,3376.37,2793.59,701.05,2871.25,1242.69,1741.58,928.53,3174.89,2530.15,2699.88,3304.5,2009.57,1473.85,1028.06,1576.15,1505.08,3253.31
267,3273.67,1907.78,2660.52,3389.83,2804.47,703.84,2882.97,1247.63,1749,932.27,3188.71,2541.64,2712.23,3318.87,2019.65,1480.12,1032.25,1583.36,1511.65,3269.2
268,3286.21,1915.33,2670.55,3403.18,2815.77,706.44,2894.56,1252.58,1755.6,935.61,3202.54,2552.06,2724.11,3333.63,2029.58,1487.28,1036.88,1591.39,1518.73,3285.88
269,3298.56,1922.32,2680.45,3416.52,2827.41,709.59,2905.72,1257.34,1763.28,939.67,3215.64,2562.88,2735.45,3348.33,2038.6,1494.44,1041.59,1599.41,1526.43,3302.83
270,3310.94,1929.12,2691.31,3429.94,2839.13,711.91,2917.81,1262.84,1770.13,943.72,3229.29,2574.23,2746.92,3362.91,2048.52,1500.66,1045.94,1606.58,1533.85,3319.48
271,3323.44,1936.17,2701.15,3443.84,2849.81,714.11,2929.98,1268.23,1777.16,947.39,3242.41,2584.85,2758.49,3378.52,2057.68,1507.14,1051.1,1614.56,1541.11,3335.9
272,3336.06,1943.57,2711.89,3456.88,2861.48,716.93,2941.52,1272.75,1784.14,950.64,3255.78,2595.36,2770.28,3393.81,2066.55,1513.76,1055.25,1622.42,1548.6,3352.17
273,3349.08,1951.06,2722.56,3470.68,2873.24,719.93,2952.83,1277.76,1791.36,954.76,3269.63,2606.08,2782.62,3409.43,2075.68,1520.22,1059.97,1630.07,1555.57,3369.21
274,3361.67,1957.75,2733.46,3484.45,2884.06,722.36,2964.35,1282.22,1798.75,958.93,3283.72,2616.49,2794.83,3424.18,2084.67,1526.97,1064.69,1637.85,1562.43,3385.48
275,3373.47,1964.91,2743.22,3498.15,2895.78,724.75,2975.74,1287.76,1806.44,963.29,3297.44,2627.33,2806.92,3439.51,2093.9,1534.31,1068.79,1645.25,1569.99,3402.42
276,3385.82,1972.65,2753.92,3511.59,2906.44,727.03,2987.03,1292.97,1813.08,966.79,3311.38,2638.21,2818.36,3454.12,2102.85,1541.24,1073.35,1653.17,1577.26,3419.18
277,3398.71,1979.87,2763.74,3525.16,2917.3,729.44,2998.45,1297.85,1820.66,970.9,3324.63,2649.8,2829.65,3468.51,2112.27,1547.67,1077.46,1659.95,1584.68,3435.18
278,3411.32,1987.08,2774.65,3538.39,2927.93,731.84,3010.51,1303.06,1828.19,974.12,3338.63,2660.97,2842.11,3483.29,2121.51,1554.15,1082.12,1666.9,1591.42,3451.53
279,3423.44,1994.03,2784.38,3551.18,2938.58,734.57,3022.68,1308.65,1834.83,978.23,3352.04,2671.48,2853.65,3498.3,2131.18,1561.32,1086.22,1674.38,1598.93,3467.76
280,3436.31,2001.18,2795.04,3564.19,2950.19,737.09,3035.08,1313.15,1842.44,981.74,3365.96,2681.94,2865.21,3513.53,2141.25,1568.64,1090.67,1682.4,1605.75,3483.93
281,3448.37,2008.25,2805.55,3577.84,2961.27,739.83,3047.26,1318.33,1850.21,986.12,3380.17,2693.46,2877.49,3528.38,2150.1,1575.89,1095.64,1689.91,1612.49,3500.54
282,3460.52,2015.33,2815.3,3590.56,2972.84,742.21,3058.4,1323.29,1856.98,990.07,3393.86,2703.92,2889.89,3543.46,2159.59,1583.28,1099.82,1697.51,1619.04,3517.15
283,3472.53,2023.12,2825.15,3604.47,2984.61,745.32,3069.65,1327.84,1864.7,993.77,3407.74,2715.25,2902.02,3558.75,2168.98,1590.04,1104.76,1705.51,1626.21,3533.34
284,3484.51,2030.59,2835.78,3617.31,2995.77,748.6,3081.02,1333.41,1872.45,997.02,3421.05,2726.54,2913.24,3574.33,2178.56,1597.3,1108.89,1713.48,1632.97,3549.52
285,3496.37,2038.02,2846.59,3631.23,3006.83,750.84,3092.87,1338.53,1879.04,1000.72,3434.82,2737.14,2925.44,3589.5,2188.53,1603.92,1114.17,1720.85,1639.81,3565.59
286,3508.67,2045.05,2857.36,3645.1,3017.75,753.46,3104.79,1343.82,1886.35,1004.43,3447.84,2747.99,2936.79,3605.06,2197.84,1610.8,1119.22,1727.92,1646.59,3581.85
287,3521.49,2051.98,2867.73,3658.01,3029.01,756.58,3117.05,1348.3,1893.02,1007.64,3462.03,2758.72,2948.3,3619.67,2207.5,1617.92,1124.02,1735.39,1654.06,3597.69
288,3533.94,2058.72,2878.32,3671.29,3039.54,759.11,3128.65,1353.9,1900.01,1011.72,3475.18,2769.29,2959.8,3634.72,2217.01,1624.48,1129.16,1742.64,1661.44,3614.3
289,3546.84,2066,2888.36,3684.58,3051.15,761.43,3140.24,1358.5,1906.73,1015.74,3488.4,2779.62,2972.27,3649.94,2226.14,1631.35,1134.12,1750.34,1668.02,3631.38
290,3559.75,2072.99,2898.86,3698.39,3062.6,764.75,3151.47,1364,1914.62,1019.07,3502.62,2790.05,2984.17,3664.35,2235.7,1638.5,1139.31,1757.64,1674.68,3647.4
291,3571.63,2080.1,2909.28,3711.76,3073.43,767.74,3162.91,1368.48,1921.21,1022.43,3516.66,2801.21,2996.57,3679.61,2245.18,1645.41,1143.43,1765.58,1682.41,3664.53
292,3583.5,2087.01,2919.38,3724.45,3084.37,769.96,3175.18,1373.36,1928.18,1025.86,3530.4,2812.43,3008.01,3694.74,2254.12,1651.98,1148.4,1773.02,1689.13,3680.64
293,3595.96,2094.75,2929.43,3738.13,3095.16,772.36,3187.5,1378.85,1935.25,1029.19,3543.86,2823.77,3019.34,3709.31,2264.23,1658.55,1153,1780.95,1696.62,3697.05
294,3608.83,2101.83,2940.22,3751.19,3106.02,775.54,3199.17,1384.08,1942.47,1033.47,3557.65,2834.26,3031.45,3724.84,2274.32,1664.86,1157.66,1788.67,1703.76,3713.34
295,3621.01,2108.65,2951.1,3763.95,3116.57,778.26,3211.55,1388.88,1949.4,1037.91,3571.86,2845.28,3043.59,3739.45,2283.88,1671.15,1162.19,1795.48,1711.07,3730.15
296,3632.96,2115.36,2961.35,3776.65,3127.81,780.63,3223.02,1394.56,1956.09,1042.19,3585.34,2856.69,3055.55,3752.25,2293.98,1678.54,1166.61,1803.21,1718.59,3746.84
297,3645.71,2122.55,2972.07,3790.29,3138.43,783.35,3234.18,1399.86,1962.87,1046.04,3598.68,2867.54,3067.52,3765.63,2304.05,1685.62,1170.76,1809.96,1726.29,3763.87
298,3658.41,2129.27,2982.34,3803.7,3149.49,785.6,3245.73,1404.56,1969.94,1050.44,3612.49,2878.86,3079.69,3779.61,2313.09,1692.05,1176.01,1816.91,1733.16,3780.85
299,3671.14,2136.85,2992.19,3817.06,3160.54,788.67,3257.2,1409.43,1977.22,1054.61,3625.92,2889.84,3092.04,3793.02,2322.26,1698.92,1181.26,1824.58,1740.61,3797.79
300,3683.45,2144.1,3003.05,3831,3171.65,790.93,3268.37,1413.89,1984.62,1058.16,3639.74,2901.19,3103.51,3806.63,2332.04,1706.35,1185.64,1832.47,1748.35,3814.13
301,3696.14,2151.55,3013.04,3844.48,3182.71,793.49,3279.67,1419.31,1991.64,1062.64,3653.01,2911.52,3115.91,3820.1,2341.29,1713.14,1190.95,1839.72,1755.08,3830.81
302,3708.87,2159.39,3023.94,3858.02,3193.19,796.51,3291.72,1424.03,1998.25,1066.33,3666.04,2922.23,3127.96,3833.5,2351.23,1719.36,1195.22,1847.41,1762.25,3846.71
303,3721.16,2166.97,3033.75,3870.81,3204.15,798.68,3303.13,1428.74,2005.93,1070.24,3679.62,2933.29,3140.25,3847.72,2360.68,1726.13,1199.87,1854.73,1770.01,3863.75
304,3733.77,2174.72,3043.67,3884.49,3215.77,800.98,3314.93,1433.67,2012.87,1073.61,3693.66,2944.38,3152.44,3860.45,2370.27,1732.5,1204.32,1862.21,1777.16,3879.82
305,3746.59,2181.84,3054.51,3897.45,3227.15,803.6,3326.84,1438.93,2020.62,1077.83,3707.28,2954.78,3164.78,3874.77,2379.12,1738.73,1209.62,1869.11,1784.86,3896.56
306,3758.93,2189.17,3065.12,3911.13,3238.84,806.87,3338.2,1443.49,2028.44,1081.93,3721.34,2965.28,3177.15,3889.83,2388.6,1745.44,1214.86,1876.52,1792.2,3912.72
307,3771.64,2196.76,3075.42,3924.39,3250.28,809.32,3350.55,1448.09,2036.24,1085.83,3735.58,2975.92,3188.41,3905.41,2397.8,1751.62,1220,1883.56,1798.91,3928.78
308,3783.39,2204.01,3085.23,3937.06,3261.73,811.54,3362.78,1453.29,2043.96,1089.13,3749.8,2986.78,3200.78,3920.69,2407.06,1758.2,1224.94,1891.07,1805.75,3945.77
309,3795.92,2210.75,3095.29,3948.75,3273.12,814.17,3374.16,1458.82,2051.25,1092.41,3764.01,2997.46,3212.04,3935.87,2416.73,1765.19,1229.21,1898.82,1812.72,3962.59
310,3808.08,2217.4,3105.84,3961.7,3284.57,817.13,3386.14,1464.42,2059.12,1096.85,3778.14,3008.64,3223.72,3951.25,2426.71,1771.5,1233.96,1905.85,1819.83,3978.73
311,3820.11,2225.03,3115.64,3975.59,3295.48,820.14,3397.6,1469.93,2066.98,1100.86,3791.29,3019.37,3235.96,3966.89,2436.3,1778.24,1238.2,1913.07,1826.38,3994.97
312,3832.33,2231.8,3126.17,3989.52,3306.17,823.37,3409.08,1474.44,2074.36,1104.36,3804.68,3030.87,3247.64,3982.38,2446.24,1785.06,1243.59,1920.86,1833.86,4011.15
313,3845.24,2238.6,3136.78,4002.76,3316.96,825.91,3420.44,1479.94,2081.11,1108.06,3818.69,3041.81,3259.1,3997.7,2455.4,1792.34,1248.08,1927.66,1841.51,4027.36
314,3857.78,2246.33,3147.63,4016.61,3328.45,828.16,3431.8,1484.64,2088.52,1111.92,3832.67,3052.94,3270.82,4012.2,2464.46,1799,1253.11,1935.51,1849.22,4044.22
315,3870.17,2252.95,3158.2,4029.72,3340.17,831.08,3443.43,1489.94,2096.3,1115.39,3846.39,3064.31,3282.61,4027.57,2473.52,1805.87,1258.38,1943.08,1856.08,4060.56
316,3882.08,2259.82,3168.66,4042.73,3351.09,834.25,3455.63,1494.54,2103.53,1119.69,3859.51,3075.15,3294.74,4042.94,2482.89,1812.3,1263.58,1950.57,1862.8,4076.62
317,3894.69,2266.66,3179.44,4055.64,3362.76,837.44,3467.31,1500.04,2110.44,1123.75,3871.48,3086.06,3306.87,4057.77,2492.3,1819.01,1267.97,1958.36,1869.99,4092.85
318,3906.78,2273.68,3189.66,4069.6,3374.3,840.35,3478.51,1505.51,2117.1,1127.51,3884.51,3097.08,3319.15,4072.4,2502.14,1826.17,1272.97,1965.7,1876.78,4109.05
319,3918.59,2280.98,3200.21,4082.29,3384.94,843.22,3490.37,1510.25,2124.6,1131.46,3897.82,3107.49,3331.61,4086.85,2511.72,1833.44,1277.83,1972.96,1883.49,4126.12
320,3931.55,2287.76,3211,4096.04,3396.17,846.41,3502.72,1515.37,2132.07,1135.59,3911.31,3118.88,3343.1,4101.61,2521.33,1840.46,1282.54,1980.7,1891.25,4142.39
321,3943.35,2295.39,3221,4108.95,3406.69,848.51,3514.62,1519.89,2139.35,1139.33,3924.69,3129.67,3354.81,4117.27,2531.38,1846.69,1287.02,1988.22,1897.9,4158.47
322,3955.28,2302.16,3230.76,4122.58,3417.59,851.84,3526.83,1525.56,2146.55,1143.26,3938.93,3140.01,3366.63,4131.87,2541.24,1853.45,1291.23,1995.52,1905.61,4174.97
323,3967.35,2309.1,3241.07,4135.39,3428.07,855.14,3538.76,1530.75,2154.12,1147.21,3952.67,3151.34,3378.69,4147.12,2550.39,1860.8,1296.4,2002.75,1912.9,4190.91
324,3980.23,2316.35,3251.04,4148.57,3439.71,858.2,3550.03,1536.42,2161.81,1151.64,3966.4,3162.21,3390.89,4161.49,2559.31,1867.84,1301.28,2010.4,1920.44,4207.28
325,3992.78,2324.25,3261.91,4161.3,3451.18,860.84,3562.44,1541.37,2169.26,1155.37,3980.53,3172.75,3402.79,4177.15,2569.3,1875.26,1305.66,2017.75,1927.81,4223.51
326,4005.3,2331.9,3271.55,4174.6,3461.71,863.4,3573.79,1547.01,2176.26,1159.2,3994.54,3183.4,3415.05,4192.11,2578.63,1882.06,1310.81,2025.73,1935.6,4239.38
327,4017.68,2339.8,3281.82,4187.91,3472.64,866.4,3584.97,1551.45,2183.96,1162.39,4007.94,3193.87,3426.74,4207.37,2588.21,1889.02,1315.49,2032.83,1942.54,4255.99
328,4030.18,2346.96,3292.33,4201.74,3483.23,868.94,3596.29,1556.01,2191.22,1166.2,4021.17,3204.44,3438.63,4221.8,2598.33,1896.28,1320.83,2040.66,1949.63,4272.82
329,4042.88,2354.29,3303.14,4214.76,3494.03,871.92,3608.5,1561.25,2197.84,1170.68,4034.73,3214.8,3450.3,4236.98,2608.25,1903.38,1325.03,2048.31,1956.96,4289.05
330,4054.76,2361.26,3313.74,4228.62,3504.53,874.24,3619.96,1566,2205.34,1175,4048.08,3226.27,3461.94,4252.15,2617.89,1910.18,1329.52,2055.47,1964.42,4305.78
331,4067.22,2368.45,3323.44,4241.67,3515.28,876.63,3631.51,1571.44,2212.56,1178.45,4062.1,3237.11,3473.36,4267.65,2627.69,1917.21,1333.85,2062.79,1971.85,4322.5
332,4079.16,2376.19,3333.74,4254.41,3526.99,880.03,3642.64,1576.71,2219.85,1182.03,4075.66,3248.4,3485.74,4282.74,2637.72,1924.11,1338.52,2069.56,1978.79,4338.56
333,4091.79,2383.33,3344.46,4268.17,3537.72,883.04,3653.86,1581.69,2227.13,1185.39,4089.05,3259.52,3497.6,4297.8,2646.8,1930.48,1342.88,2077.12,1986.26,4354.44
334,4104.51,2390.4,3354.31,4281.82,3549.05,885.35,3665.23,1586.98,2234.5,1188.75,4102.83,3270.73,3509.69,4312.46,2655.76,1936.77,1348.03,2084.83,1993.36,4371.09
335,4116.77,2398.2,3364.31,4295.12,3560.59,887.57,3677.38,1592.42,2241.3,1192.83,4116.1,3281.14,3521.21,4327.81,2665,1943.12,1352.13,2091.78,2001.04,4387.96
336,4128.55,2405.43,3373.96,4308.97,3571.8,890.65,3689.01,1597.56,2247.98,1197.16,4129.23,3292.57,3533.42,4343.15,2674.69,1949.77,1356.56,2099.06,2008.17,4404.75
337,4141.08,2413.25,3384.12,4322.55,3583.19,893.94,3701.21,1602.15,2255.51,1201.49,4142.48,3304.09,3545.24,4357.81,2684.1,1956.17,1360.85,2106.81,2015.79,4420.84
338,4153.11,2419.95,3394.86,4335.76,3594.81,897.14,3712.98,1607.28,2262.13,1205.87,4155.75,3314.52,3557.52,4372.68,2693.51,1962.5,1365.5,2114.4,2022.61,4437.14
339,4165.2,2426.68,3405.6,4349.55,3605.86,900.46,3724.96,1612.9,2270.02,1209.76,4169.96,3325.55,3569.87,4388.12,2702.72,1969.88,1369.8,2122,2029.4,4453.85
340,4178.1,2433.59,3415.98,4362.29,3616.97,903.59,3736.45,1617.81,2277.42,1213.91,4183.94,3336.84,3581.16,4403.24,2712.65,1976.63,1374.72,2129.05,2036.2,4470.62
341,4190.53,2440.27,3425.68,4375.86,3628.58,906.71,3747.63,1623.24,2284.48,1218.32,4197.02,3347.94,3593.13,4418.86,2722.51,1983.22,1379.41,2136.35,2043.15,4487.16
342,4203.43,2447.57,3436.4,4389.66,3639.4,909.65,3759.02,1627.95,2291.26,1221.85,4210.28,3358.52,3604.93,4433.68,2732.09,1989.78,1383.7,2144,2050.15,4503.69
343,4215.56,2454.88,3446.71,4403.25,3650.68,912.05,3770.63,1633.23,2298.5,1225.72,4224.5,3369.34,3617.23,4448.27,2742.05,1996.79,1389.01,2151.35,2057.87,4520.26
344,4227.31,2461.54,3457.27,4417.14,3661.93,914.49,3782.62,1638.3,2305.8,1228.96,4238.37,3380.19,3629.26,4463.43,2751,2003.71,1393.61,2158.55,2065.66,4536.89
345,4239.89,2468.91,3467.54,4430.63,3673.38,917.68,3794.51,1643.44,2312.87,1233.14,4251.76,3391.71,3641.61,4478.78,2760.83,2010.58,1398.57,2165.53,2072.36,4553.23
346,4252.63,2476.55,3478.23,4444.22,3684.96,920.39,3806.66,1648.44,2319.83,1237.06,4265.67,3402.73,3653.93,4493.63,2769.82,2016.95,1403.08,2172.86,2079.4,4569.73
347,4265.33,2484.22,3488.35,4457.73,3695.66,922.62,3819.07,1653.9,2327.06,1240.58,4279.86,3413.75,3666.01,4508.38,2779.73,2024.37,1408.41,2180.61,2086.49,4586.22
348,4278.02,2491.92,3498.47,4470.92,3707.13,925.99,3830.87,1658.95,2333.86,1243.96,4293.85,3424.48,3677.93,4523.3,2789.32,2030.95,1413.28,2187.84,2093.99,4602.24
