timestep_time,vehicle_0_pos,vehicle_1_pos,vehicle_10_pos,vehicle_11_pos,vehicle_12_pos,vehicle_13_pos,vehicle_14_pos,vehicle_15_pos,vehicle_16_pos,vehicle_17_pos,vehicle_19_pos,vehicle_2_pos,vehicle_4_pos,vehicle_5_pos,vehicle_6_pos,vehicle_7_pos,vehicle_8_pos,vehicle_0_speed,vehicle_1_speed,vehicle_10_speed,vehicle_11_speed,vehicle_12_speed,vehicle_13_speed,vehicle_14_speed,vehicle_15_speed,vehicle_16_speed,vehicle_17_speed,vehicle_19_speed,vehicle_2_speed,vehicle_4_speed,vehicle_5_speed,vehicle_6_speed,vehicle_7_speed,vehicle_8_speed
150,1826.06,1059.7,1458.41,1828.47,1507.26,380.01,1501.32,653.64,903.97,473.73,1251.67,1325.09,907.38,691.53,483.15,724.81,676.08,12.81,7.48,10.66,13.9,11.61,2.36,11.14,4.99,7.68,3.28,11.06,12.07,9.0,7.36,5.33,7.01,6.87
151,1838.76,1066.56,1469.07,1841.38,1518.2,382.95,1512.7,658.38,911.31,478.12,1262.42,1336.86,917.43,697.68,488.49,731.69,683.18,12.71,6.85,10.66,12.9,10.93,2.95,11.37,4.75,7.34,4.39,10.75,11.77,10.05,6.15,5.34,6.88,7.1
152,1851.59,1074.15,1479.49,1854.73,1529.14,385.9,1524.58,662.82,918.15,482.06,1273.36,1348.05,927.52,704.56,492.81,738.88,689.84,12.82,7.59,10.42,13.36,10.94,2.94,11.89,4.43,6.83,3.94,10.94,11.19,10.1,6.88,4.32,7.19,6.66
153,1863.81,1081.21,1489.13,1867.78,1539.82,388.35,1536.57,668.37,924.83,485.37,1284.87,1359.6,937.17,711.18,497.17,746.16,696.81,12.22,7.07,9.64,13.05,10.68,2.46,11.99,5.56,6.68,3.31,11.51,11.54,9.65,6.63,4.36,7.28,6.96
154,1875.89,1088.64,1499.31,1881.71,1551.16,390.52,1548.23,673.19,932.52,489.27,1296.29,1371.12,947.2,718.15,501.88,753.26,703.38,12.08,7.42,10.19,13.93,11.34,2.16,11.66,4.81,7.69,3.9,11.42,11.53,10.03,6.96,4.71,7.1,6.57
155,1888.39,1095.55,1509.57,1894.4,1562.23,393.61,1559.83,678.74,939.9,493.76,1306.72,1383.34,956.32,725.27,506.13,760.6,710.27,12.5,6.92,10.25,12.69,11.08,3.09,11.6,5.55,7.38,4.49,10.43,12.22,9.12,7.12,4.25,7.34,6.89
156,1900.79,1103.38,1520.03,1908.12,1572.78,395.85,1571.79,684.09,946.56,497.28,1318.16,1395.58,965.72,731.81,510.96,768.13,717.36,12.4,7.83,10.46,13.72,10.55,2.24,11.97,5.35,6.66,3.53,11.43,12.24,9.41,6.53,4.83,7.52,7.09
157,1912.69,1110.94,1530.63,1921.43,1583.64,398.98,1583.04,689.33,953.39,501.59,1329.75,1407.32,974.77,738.02,516.21,776.02,724.27,11.9,7.56,10.61,13.32,10.86,3.14,11.25,5.24,6.83,4.31,11.59,11.74,9.05,6.21,5.25,7.89,6.91
158,1925.52,1117.99,1541.02,1934.81,1594.93,401.88,1594.47,694.91,961.2,505.27,1341.15,1418.74,984.85,745.39,521.07,783.12,731.5,12.83,7.05,10.39,13.38,11.3,2.9,11.43,5.58,7.81,3.68,11.4,11.42,10.07,7.37,4.86,7.11,7.23
159,1937.26,1125.77,1551.11,1948.71,1606.51,405.16,1606.77,700.24,968.22,509.48,1351.88,1430.82,994.58,751.71,525.72,791.1,738.64,11.74,7.77,10.08,13.9,11.58,3.28,12.3,5.33,7.02,4.21,10.73,12.09,9.74,6.32,4.65,7.97,7.14
160,1950.25,1132.88,1561.24,1962.46,1617.07,407.3,1619.1,705.62,974.83,513.88,1362.77,1442.68,1004.16,757.97,531.08,798.96,746.27,12.98,7.12,10.13,13.74,10.56,2.14,12.33,5.37,6.61,4.4,10.89,11.85,9.58,6.26,5.35,7.86,7.63
161,1963.18,1139.81,1571.13,1975.99,1628.83,410.27,1631.34,710.6,982.26,518.35,1373.52,1454.12,1014.2,765.3,535.2,805.81,753.9,12.94,6.92,9.89,13.53,11.76,2.96,12.24,4.98,7.42,4.48,10.76,11.44,10.04,7.33,4.12,6.84,7.63
162,1975.32,1147.0,1581.38,1989.08,1639.56,412.85,1643.2,715.56,989.78,522.33,1384.24,1466.18,1024.13,771.97,539.86,812.95,761.15,12.14,7.19,10.25,13.09,10.73,2.58,11.86,4.96,7.52,3.97,10.72,12.07,9.93,6.67,4.66,7.14,7.25
163,1988.33,1154.84,1591.46,2002.19,1650.21,415.53,1655.14,720.48,996.46,525.75,1395.47,1478.56,1033.94,779.2,544.06,819.69,768.15,13.0,7.84,10.08,13.11,10.65,2.68,11.94,4.92,6.69,3.43,11.23,12.38,9.8,7.23,4.2,6.74,7.0
164,2000.75,1161.64,1602.18,2015.02,1661.46,418.1,1667.48,725.29,1004.15,529.67,1406.75,1490.63,1043.24,785.71,548.95,827.22,775.75,12.42,6.8,10.72,12.83,11.25,2.57,12.34,4.81,7.69,3.91,11.27,12.07,9.31,6.51,4.89,7.53,7.6
165,2013.17,1169.37,1612.0,2028.87,1672.66,420.47,1679.75,730.44,1011.1,533.14,1418.14,1502.63,1052.51,792.57,553.99,835.18,782.9,12.42,7.74,9.82,13.85,11.2,2.37,12.27,5.15,6.94,3.47,11.4,11.99,9.27,6.85,5.04,7.96,7.15
166,2025.16,1176.37,1622.26,2042.2,1684.43,423.77,1691.74,735.56,1018.32,537.56,1429.05,1514.21,1061.7,799.91,558.1,842.99,789.9,11.99,7.0,10.26,13.33,11.77,3.3,11.99,5.12,7.23,4.42,10.91,11.58,9.19,7.34,4.11,7.81,7.0
167,2036.96,1183.64,1632.12,2055.33,1695.68,426.69,1703.5,740.18,1025.54,541.66,1440.63,1526.27,1071.83,806.72,562.44,850.91,797.69,11.81,7.27,9.86,13.14,11.26,2.92,11.76,4.62,7.22,4.11,11.58,12.06,10.13,6.81,4.35,7.92,7.79
168,2048.61,1190.76,1642.38,2068.73,1706.4,429.79,1715.71,745.83,1032.5,545.49,1451.31,1537.45,1080.69,813.68,566.8,857.96,804.4,11.64,7.12,10.26,13.39,10.72,3.1,12.21,5.65,6.96,3.82,10.68,11.18,8.86,6.97,4.36,7.05,6.71
169,2060.7,1197.98,1652.53,2082.6,1717.42,431.96,1727.28,750.69,1039.77,548.91,1461.97,1549.6,1089.68,820.66,572.1,865.23,811.64,12.09,7.23,10.15,13.87,11.02,2.17,11.56,4.86,7.28,3.43,10.66,12.14,9.0,6.97,5.29,7.27,7.24
170,2072.98,1205.22,1662.56,2095.51,1728.27,434.63,1739.07,755.11,1047.24,552.15,1473.07,1561.75,1099.77,827.56,576.7,872.52,819.38,12.29,7.23,10.03,12.92,10.85,2.67,11.8,4.41,7.46,3.24,11.1,12.16,10.09,6.9,4.61,7.29,7.74
171,2085.84,1212.92,1673.36,2108.65,1739.33,436.78,1751.38,759.65,1054.45,556.41,1483.56,1574.13,1108.66,834.15,581.66,879.89,825.93,12.85,7.7,10.8,13.14,11.06,2.15,12.31,4.54,7.22,4.25,10.49,12.37,8.88,6.59,4.96,7.37,6.55
172,2098.19,1220.39,1684.26,2121.67,1750.12,439.77,1762.72,764.2,1061.4,560.34,1495.11,1586.07,1117.76,840.42,585.87,887.06,833.2,12.36,7.47,10.9,13.02,10.79,2.99,11.34,4.55,6.95,3.93,11.55,11.95,9.1,6.27,4.2,7.17,7.27
173,2110.64,1227.68,1694.82,2134.79,1760.89,442.73,1774.87,768.89,1068.91,564.24,1505.78,1597.83,1127.86,847.03,591.22,894.78,840.0,12.45,7.29,10.56,13.11,10.77,2.95,12.15,4.69,7.51,3.9,10.68,11.76,10.11,6.61,5.36,7.72,6.8
174,2122.65,1234.69,1705.43,2148.66,1771.4,445.86,1786.61,773.95,1075.84,568.59,1517.1,1610.14,1137.53,854.27,595.73,902.59,846.83,12.01,7.01,10.61,13.87,10.51,3.13,11.74,5.05,6.93,4.35,11.32,12.31,9.67,7.23,4.5,7.81,6.83
175,2134.89,1242.03,1715.98,2161.39,1783.1,448.6,1798.41,778.58,1083.51,572.18,1527.46,1621.6,1146.84,860.49,599.91,910.29,854.07,12.23,7.34,10.55,12.73,11.7,2.74,11.8,4.64,7.66,3.58,10.36,11.47,9.32,6.23,4.18,7.71,7.24
176,2147.84,1249.29,1726.69,2174.13,1793.97,451.21,1809.92,783.76,1090.2,576.12,1538.21,1633.15,1156.08,866.68,605.24,917.43,861.4,12.95,7.27,10.71,12.74,10.87,2.62,11.51,5.18,6.69,3.95,10.75,11.54,9.24,6.19,5.34,7.14,7.33
177,2159.9,1256.81,1737.56,2186.95,1805.05,453.6,1821.24,789.32,1098.04,579.72,1548.84,1645.49,1165.16,874.03,610.29,924.63,868.53,12.06,7.51,10.86,12.82,11.08,2.39,11.32,5.56,7.84,3.6,10.63,12.35,9.08,7.34,5.05,7.2,7.13
178,2172.57,1263.65,1747.81,2200.17,1815.78,456.24,1833.4,794.42,1104.85,583.0,1560.4,1657.89,1175.09,880.95,615.25,932.45,875.76,12.67,6.85,10.26,13.22,10.74,2.64,12.16,5.1,6.8,3.28,11.57,12.4,9.93,6.92,4.96,7.83,7.22
179,2184.93,1270.56,1758.48,2213.75,1826.67,459.43,1845.3,800.07,1112.13,586.9,1571.27,1669.53,1184.65,887.22,620.19,939.53,883.32,12.36,6.91,10.67,13.58,10.88,3.18,11.9,5.65,7.28,3.9,10.87,11.64,9.56,6.27,4.93,7.08,7.56
180,2196.75,1278.35,1769.23,2227.08,1837.29,461.84,1856.55,805.28,1119.29,590.97,1582.81,1681.47,1194.48,894.02,625.26,946.36,889.85,11.82,7.78,10.75,13.33,10.63,2.42,11.25,5.21,7.16,4.07,11.54,11.94,9.83,6.81,5.08,6.83,6.53
181,2209.73,1285.1,1780.13,2240.13,1848.16,464.77,1868.35,810.8,1126.97,595.14,1594.38,1693.12,1203.42,900.33,629.63,953.46,897.34,12.97,6.75,10.9,13.04,10.87,2.92,11.8,5.52,7.68,4.18,11.57,11.65,8.94,6.31,4.37,7.11,7.5
182,2222.57,1292.04,1790.66,2254.09,1859.17,468.04,1880.73,815.3,1134.46,599.16,1605.88,1704.91,1212.97,907.37,634.18,961.48,904.57,12.84,6.94,10.53,13.96,11.01,3.28,12.37,4.49,7.49,4.02,11.5,11.79,9.56,7.04,4.55,8.02,7.23
183,2235.17,1299.87,1801.08,2267.35,1870.5,471.18,1892.16,820.22,1141.72,602.56,1617.18,1716.9,1222.19,914.05,639.37,968.5,911.34,12.6,7.84,10.42,13.26,11.32,3.13,11.44,4.92,7.26,3.39,11.3,11.99,9.21,6.67,5.18,7.01,6.77
184,2247.82,1306.62,1811.91,2280.44,1881.38,474.15,1904.0,824.99,1149.32,606.0,1627.95,1728.71,1231.79,920.63,643.87,975.83,918.9,12.65,6.74,10.83,13.09,10.89,2.98,11.84,4.77,7.6,3.44,10.77,11.8,9.61,6.59,4.51,7.33,7.56
185,2260.51,1314.37,1822.34,2294.38,1892.72,477.48,1915.99,830.04,1155.96,609.31,1638.98,1740.44,1240.72,926.87,648.09,983.26,926.41,12.69,7.75,10.43,13.94,11.33,3.33,11.99,5.05,6.63,3.31,11.03,11.73,8.93,6.23,4.22,7.43,7.51
186,2272.27,1321.39,1832.13,2307.78,1904.47,479.79,1927.76,835.72,1163.15,612.57,1650.57,1752.68,1250.3,933.27,652.4,990.18,934.21,11.76,7.01,9.8,13.4,11.76,2.31,11.77,5.67,7.19,3.26,11.6,12.24,9.58,6.4,4.31,6.91,7.8
187,2284.53,1328.16,1842.42,2320.89,1915.43,482.26,1939.35,841.24,1170.42,615.77,1661.48,1764.23,1259.98,940.38,656.6,997.3,940.77,12.26,6.77,10.28,13.11,10.96,2.46,11.59,5.52,7.27,3.19,10.91,11.55,9.68,7.11,4.2,7.13,6.56
188,2296.83,1334.99,1852.31,2334.85,1926.59,485.1,1951.16,846.92,1177.13,620.09,1671.88,1775.52,1268.97,947.76,660.9,1004.98,947.63,12.3,6.83,9.89,13.95,11.16,2.84,11.82,5.68,6.71,4.33,10.4,11.29,8.98,7.38,4.3,7.68,6.86
189,2309.62,1341.89,1862.17,2348.62,1937.77,487.74,1963.34,852.05,1184.02,624.45,1683.34,1787.11,1279.0,955.08,665.39,1012.74,954.5,12.79,6.9,9.87,13.78,11.19,2.64,12.18,5.12,6.89,4.35,11.45,11.59,10.03,7.32,4.48,7.76,6.88
190,2321.42,1349.5,1872.32,2361.56,1949.16,490.45,1975.71,857.69,1191.74,628.64,1694.07,1799.38,1287.98,961.91,669.62,1019.84,961.06,11.8,7.61,10.15,12.94,11.38,2.71,12.37,5.64,7.72,4.19,10.73,12.28,8.98,6.83,4.23,7.09,6.56
191,2333.86,1356.45,1882.12,2375.01,1959.99,493.82,1988.03,862.79,1198.5,633.04,1704.57,1810.61,1298.0,968.24,674.9,1026.66,967.75,12.44,6.94,9.8,13.45,10.84,3.37,12.33,5.1,6.76,4.4,10.5,11.23,10.02,6.34,5.28,6.82,6.69
192,2346.83,1363.74,1892.47,2388.03,1971.22,495.97,1999.55,868.41,1205.89,636.71,1715.64,1822.0,1307.89,974.86,679.82,1034.04,975.29,12.96,7.3,10.35,13.02,11.23,2.15,11.52,5.63,7.39,3.67,11.07,11.39,9.88,6.62,4.92,7.38,7.54
193,2359.03,1370.84,1902.28,2401.54,1982.76,498.67,2010.94,873.52,1212.94,639.95,1726.19,1834.11,1317.03,981.81,683.94,1041.91,982.52,12.2,7.1,9.81,13.5,11.53,2.7,11.39,5.11,7.06,3.24,10.55,12.11,9.15,6.95,4.12,7.87,7.22
194,2371.89,1377.75,1912.77,2414.95,1993.91,501.31,2022.67,878.29,1220.81,644.34,1737.74,1845.51,1326.79,988.93,688.84,1049.27,989.87,12.86,6.91,10.49,13.42,11.15,2.63,11.72,4.77,7.87,4.39,11.54,11.4,9.76,7.12,4.9,7.36,7.35
195,2383.71,1385.45,1922.63,2427.93,2004.74,503.75,2033.92,883.55,1227.56,647.8,1748.37,1857.71,1335.7,996.17,693.07,1056.57,996.86,11.82,7.7,9.86,12.98,10.83,2.44,11.25,5.27,6.75,3.46,10.63,12.2,8.91,7.23,4.22,7.29,6.99
196,2396.58,1392.49,1933.15,2441.18,2015.67,507.12,2046.03,888.7,1235.42,652.09,1759.87,1869.59,1345.69,1002.45,697.4,1063.58,1004.42,12.87,7.04,10.53,13.24,10.93,3.37,12.12,5.14,7.86,4.3,11.51,11.88,9.99,6.28,4.34,7.01,7.57
197,2409.4,1399.82,1943.38,2454.15,2026.27,509.95,2057.26,894.35,1242.28,655.81,1770.98,1881.13,1355.36,1009.42,701.64,1070.38,1011.23,12.82,7.32,10.23,12.98,10.6,2.82,11.22,5.66,6.85,3.72,11.11,11.54,9.67,6.98,4.24,6.8,6.81
198,2421.18,1407.42,1953.14,2467.82,2037.65,512.17,2069.26,899.97,1248.91,660.12,1782.32,1893.0,1364.73,1016.24,705.76,1077.18,1018.87,11.77,7.6,9.76,13.67,11.39,2.22,12.0,5.61,6.64,4.32,11.34,11.88,9.36,6.82,4.12,6.8,7.64
199,2433.8,1414.94,1963.7,2481.27,2048.75,514.7,2081.57,905.14,1255.66,664.41,1793.1,1905.27,1373.75,1023.24,709.94,1084.6,1025.85,12.62,7.52,10.56,13.44,11.1,2.53,12.31,5.18,6.74,4.29,10.79,12.26,9.03,7.0,4.18,7.42,6.98
200,2445.59,1421.57,1974.58,2494.98,2060.1,517.48,2093.08,910.38,1262.36,668.86,1804.51,1916.87,1383.45,1030.29,714.45,1091.91,1032.4,11.79,6.63,10.88,13.72,11.35,2.78,11.51,5.23,6.7,4.45,11.41,11.6,9.7,7.05,4.51,7.31,6.55
201,2458.39,1429.02,1984.34,2507.66,2071.81,519.94,2104.41,914.96,1270.22,672.99,1815.83,1928.21,1392.9,1036.76,718.64,1099.48,1040.02,12.81,7.44,9.76,12.68,11.7,2.46,11.34,4.58,7.86,4.13,11.31,11.35,9.46,6.47,4.19,7.57,7.63
202,2471.11,1436.12,1994.76,2521.63,2082.49,522.82,2115.63,919.72,1276.83,676.89,1826.34,1939.83,1402.26,1042.91,723.02,1106.74,1047.82,12.71,7.1,10.41,13.96,10.68,2.87,11.22,4.76,6.61,3.9,10.52,11.61,9.35,6.14,4.38,7.26,7.8
203,2482.89,1443.72,2004.45,2535.23,2093.56,525.26,2127.71,924.29,1284.18,680.19,1837.56,1952.11,1411.28,1049.95,728.0,1113.97,1055.06,11.78,7.6,9.69,13.6,11.07,2.45,12.08,4.57,7.35,3.3,11.22,12.29,9.02,7.04,4.98,7.23,7.24
204,2495.18,1450.8,2014.3,2548.69,2104.85,527.47,2139.96,929.82,1291.7,684.6,1848.28,1963.87,1420.71,1056.32,732.23,1121.43,1062.34,12.29,7.08,9.86,13.46,11.29,2.21,12.25,5.52,7.52,4.41,10.72,11.76,9.44,6.37,4.24,7.46,7.28
205,2507.73,1458.08,2024.42,2562.5,2116.16,530.66,2151.13,934.41,1299.53,688.99,1858.76,1975.58,1429.89,1062.82,737.27,1128.46,1069.22,12.56,7.28,10.11,13.81,11.31,3.19,11.17,4.59,7.83,4.39,10.48,11.71,9.18,6.5,5.04,7.03,6.88
206,2520.26,1465.85,2035.14,2576.01,2127.07,533.86,2162.86,939.55,1306.31,692.96,1869.5,1987.3,1438.88,1069.6,741.51,1135.91,1075.87,12.53,7.77,10.73,13.51,10.91,3.2,11.72,5.14,6.78,3.97,10.74,11.72,8.99,6.78,4.24,7.44,6.65
207,2532.28,1473.22,2045.18,2588.72,2138.63,536.84,2175.09,944.1,1314.0,696.71,1880.26,1999.29,1448.7,1076.22,745.77,1143.58,1083.38,12.02,7.36,10.04,12.71,11.56,2.98,12.23,4.56,7.69,3.75,10.76,11.99,9.82,6.62,4.26,7.67,7.51
208,2545.26,1480.44,2055.98,2601.81,2149.13,539.29,2187.11,949.15,1321.6,700.05,1891.51,2011.58,1458.13,1082.76,750.26,1150.7,1090.22,12.98,7.22,10.8,13.1,10.5,2.44,12.01,5.05,7.6,3.34,11.25,12.29,9.43,6.54,4.49,7.12,6.84
209,2557.24,1488.16,2066.16,2614.49,2160.76,542.07,2199.26,954.67,1329.15,703.88,1902.48,2023.37,1467.56,1089.81,755.15,1158.44,1097.58,11.98,7.72,10.18,12.68,11.63,2.78,12.15,5.52,7.55,3.83,10.97,11.79,9.42,7.06,4.89,7.74,7.36
210,2569.6,1495.54,2076.75,2627.98,2171.28,544.71,2210.9,960.24,1335.99,708.06,1913.45,2035.23,1476.58,1096.39,760.36,1166.35,1105.02,12.36,7.37,10.59,13.49,10.52,2.65,11.65,5.57,6.84,4.17,10.98,11.86,9.03,6.57,5.2,7.91,7.44
211,2582.17,1502.99,2087.08,2640.93,2181.9,547.4,2223.13,964.93,1343.5,711.86,1924.86,2047.28,1485.51,1103.1,764.82,1173.86,1111.72,12.57,7.45,10.33,12.95,10.62,2.69,12.22,4.69,7.52,3.81,11.41,12.05,8.93,6.71,4.46,7.51,6.7
212,2594.74,1510.03,2097.6,2653.65,2192.7,549.59,2235.52,969.81,1350.45,715.32,1935.89,2059.52,1494.52,1109.3,769.54,1180.84,1118.28,12.57,7.04,10.51,12.73,10.8,2.19,12.39,4.89,6.95,3.46,11.03,12.25,9.0,6.2,4.72,6.97,6.56
213,2607.74,1516.95,2108.5,2666.67,2204.1,551.98,2246.65,974.62,1358.34,719.34,1946.61,2070.95,1503.69,1115.83,773.97,1187.98,1126.07,13.0,6.92,10.91,13.02,11.4,2.39,11.14,4.81,7.88,4.01,10.72,11.43,9.17,6.53,4.43,7.14,7.79
214,2619.51,1524.17,2119.12,2680.28,2215.43,554.98,2258.63,979.25,1365.88,723.34,1957.88,2082.26,1512.72,1123.06,778.58,1194.89,1132.83,11.76,7.22,10.62,13.61,11.34,3.0,11.98,4.63,7.54,4.0,11.27,11.3,9.03,7.23,4.6,6.91,6.76
215,2631.84,1531.31,2129.91,2694.24,2226.98,557.32,2270.42,983.7,1373.28,727.33,1968.42,2093.76,1522.21,1129.35,783.66,1202.8,1140.03,12.34,7.13,10.78,13.96,11.54,2.34,11.79,4.45,7.4,3.99,10.53,11.51,9.49,6.29,5.08,7.91,7.2
216,2644.23,1538.0,2140.09,2707.68,2237.6,560.13,2282.31,988.86,1380.01,731.02,1979.0,2105.94,1532.2,1136.43,788.06,1210.72,1147.24,12.38,6.69,10.18,13.44,10.63,2.81,11.88,5.16,6.73,3.69,10.59,12.18,9.99,7.07,4.4,7.91,7.21
217,2657.06,1545.63,2149.91,2721.23,2249.33,562.95,2294.08,994.39,1387.19,735.38,1990.51,2117.91,1541.69,1143.24,793.15,1218.26,1154.08,12.84,7.64,9.82,13.55,11.73,2.82,11.77,5.53,7.18,4.37,11.5,11.96,9.49,6.81,5.09,7.54,6.85
218,2669.27,1553.54,2160.38,2734.39,2260.21,565.11,2305.94,999.35,1394.81,739.1,2001.22,2129.82,1550.58,1149.77,797.8,1225.06,1161.1,12.21,7.91,10.47,13.16,10.88,2.16,11.86,4.97,7.62,3.72,10.71,11.91,8.89,6.53,4.66,6.8,7.02
219,2681.28,1560.16,2170.11,2747.91,2271.81,568.19,2317.15,1004.18,1402.46,743.14,2012.2,2141.63,1559.85,1156.95,802.07,1232.17,1167.99,12.01,6.62,9.73,13.52,11.59,3.08,11.21,4.82,7.65,4.04,10.98,11.8,9.28,7.18,4.26,7.11,6.89
220,2694.08,1566.78,2180.43,2761.4,2283.16,571.54,2329.13,1009.16,1409.72,747.39,2023.51,2153.63,1569.33,1163.77,807.05,1239.52,1174.97,12.8,6.62,10.33,13.49,11.35,3.35,11.98,4.98,7.26,4.25,11.3,12.01,9.48,6.82,4.98,7.35,6.98
221,2706.8,1574.09,2190.82,2774.73,2294.18,574.09,2340.82,1013.96,1416.79,751.77,2034.87,2164.88,1579.33,1170.33,811.3,1246.72,1182.61,12.72,7.31,10.39,13.32,11.03,2.55,11.69,4.8,7.06,4.38,11.36,11.25,10.0,6.56,4.24,7.2,7.64
222,2718.99,1581.27,2200.63,2787.44,2305.18,576.95,2352.91,1019.17,1423.73,755.07,2045.51,2177.3,1589.29,1177.12,815.9,1254.14,1190.19,12.19,7.19,9.81,12.71,11.0,2.86,12.09,5.21,6.95,3.3,10.64,12.42,9.96,6.79,4.6,7.42,7.58
223,2730.75,1588.95,2210.57,2801.21,2316.36,580.32,2364.52,1024.65,1431.02,758.8,2057.08,2188.94,1599.08,1184.43,820.63,1261.33,1197.1,11.75,7.68,9.94,13.77,11.17,3.37,11.61,5.48,7.28,3.73,11.58,11.64,9.79,7.31,4.73,7.2,6.91
224,2742.85,1596.23,2220.32,2814.74,2326.88,582.89,2375.72,1030.09,1438.45,763.16,2068.26,2200.1,1608.05,1190.71,825.92,1268.66,1204.69,12.1,7.27,9.75,13.53,10.53,2.57,11.2,5.45,7.43,4.36,11.18,11.16,8.97,6.27,5.3,7.33,7.58
225,2755.38,1603.9,2230.1,2828.4,2337.8,585.36,2387.44,1035.48,1446.26,766.74,2078.83,2211.59,1617.06,1196.85,830.04,1276.11,1211.53,12.54,7.68,9.77,13.66,10.91,2.48,11.71,5.38,7.81,3.57,10.57,11.48,9.02,6.14,4.12,7.45,6.85
226,2767.56,1611.67,2240.71,2842.35,2348.92,587.64,2398.75,1041.18,1453.56,771.19,2089.83,2222.84,1626.86,1203.45,835.26,1283.85,1218.61,12.18,7.77,10.62,13.96,11.12,2.28,11.31,5.7,7.3,4.46,11.0,11.25,9.8,6.6,5.22,7.74,7.08
227,2779.69,1619.13,2250.69,2856.08,2360.64,590.17,2410.98,1046.48,1460.46,775.04,2100.91,2234.97,1636.11,1210.39,839.85,1290.67,1225.5,12.12,7.46,9.98,13.73,11.73,2.53,12.23,5.3,6.9,3.84,11.08,12.14,9.25,6.94,4.59,6.81,6.89
228,2792.39,1626.11,2260.72,2868.86,2371.66,593.01,2422.9,1051.44,1468.3,779.43,2111.83,2247.3,1645.74,1217.05,844.53,1298.22,1232.99,12.7,6.98,10.02,12.78,11.02,2.84,11.93,4.96,7.84,4.39,10.92,12.33,9.63,6.66,4.68,7.55,7.49
229,2804.33,1633.5,2271.38,2882.47,2382.33,596.37,2435.32,1056.18,1475.24,783.12,2122.32,2258.57,1655.56,1223.51,849.16,1305.97,1240.22,11.95,7.39,10.66,13.62,10.67,3.36,12.42,4.74,6.94,3.69,10.49,11.26,9.82,6.46,4.63,7.75,7.23
230,2816.96,1640.82,2281.37,2895.64,2393.85,599.12,2447.32,1061.11,1482.38,787.26,2133.79,2270.48,1664.85,1229.9,854.4,1313.36,1247.36,12.62,7.32,9.99,13.16,11.51,2.75,12.0,4.93,7.13,4.13,11.47,11.91,9.29,6.39,5.25,7.39,7.14
231,2829.85,1648.25,2292.15,2909.43,2405.23,601.93,2459.29,1066.53,1489.46,790.72,2144.61,2282.85,1674.58,1236.31,858.97,1320.56,1254.55,12.9,7.43,10.78,13.79,11.39,2.81,11.97,5.43,7.08,3.46,10.82,12.37,9.73,6.41,4.57,7.2,7.19
232,2841.63,1655.48,2302.85,2923.09,2416.39,604.88,2471.62,1071.43,1496.3,794.99,2155.84,2294.51,1683.64,1242.85,864.25,1327.61,1261.81,11.77,7.22,10.71,13.66,11.15,2.95,12.33,4.89,6.84,4.27,11.23,11.66,9.06,6.54,5.28,7.05,7.26
233,2854.09,1662.82,2313.37,2936.89,2428.04,608.28,2483.56,1076.47,1503.73,798.71,2166.52,2306.26,1692.52,1249.53,869.23,1335.3,1268.37,12.46,7.34,10.52,13.79,11.65,3.4,11.94,5.05,7.42,3.72,10.69,11.75,8.87,6.68,4.99,7.69,6.56
234,2866.12,1669.75,2323.76,2950.27,2438.57,610.57,2494.96,1081.38,1511.02,802.86,2177.4,2318.49,1702.11,1256.38,874.28,1342.35,1275.8,12.03,6.93,10.39,13.38,10.53,2.29,11.39,4.91,7.29,4.15,10.88,12.22,9.59,6.85,5.05,7.05,7.43
235,2878.57,1677.57,2333.55,2964.01,2449.41,613.79,2506.15,1086.53,1517.95,807.28,2188.24,2330.52,1712.06,1263.68,879.19,1350.14,1283.47,12.45,7.82,9.79,13.74,10.83,3.23,11.2,5.15,6.93,4.42,10.83,12.03,9.95,7.3,4.91,7.79,7.67
236,2891.44,1685.0,2343.64,2977.4,2461.06,616.1,2517.43,1091.7,1525.72,810.66,2199.02,2342.15,1722.13,1270.28,883.76,1357.77,1290.84,12.87,7.43,10.09,13.39,11.65,2.31,11.27,5.17,7.77,3.38,10.78,11.63,10.07,6.59,4.57,7.63,7.38
237,2903.42,1692.3,2354.29,2990.12,2472.64,619.31,2528.76,1097.32,1533.06,814.9,2210.47,2354.61,1731.34,1277.45,888.52,1365.75,1298.09,11.98,7.29,10.65,12.73,11.58,3.21,11.34,5.62,7.35,4.24,11.45,12.46,9.21,7.17,4.76,7.98,7.25
238,2915.74,1699.69,2364.72,3003.24,2483.43,622.66,2540.07,1102.0,1540.84,818.18,2221.48,2366.77,1741.46,1284.18,893.5,1372.79,1305.88,12.32,7.39,10.43,13.11,10.79,3.34,11.31,4.68,7.78,3.27,11.01,12.16,10.12,6.73,4.98,7.04,7.79
239,2928.37,1706.71,2375.2,3017.09,2494.36,625.52,2551.5,1107.61,1547.66,822.22,2232.99,2378.11,1751.21,1291.51,897.78,1379.86,1312.82,12.64,7.02,10.48,13.85,10.93,2.86,11.43,5.61,6.82,4.05,11.51,11.33,9.76,7.34,4.28,7.07,6.94
240,2940.17,1714.36,2384.96,3031.03,2505.28,628.8,2562.84,1112.02,1555.06,825.86,2243.78,2390.35,1761.17,1298.57,902.93,1386.76,1319.62,11.8,7.65,9.76,13.94,10.92,3.28,11.34,4.41,7.4,3.64,10.79,12.24,9.96,7.06,5.15,6.9,6.8
